./BIWI/hpdb/02/frame_00003_rgb.png	4.231800330308716	-12.166425417769508	7.65038772637362
./BIWI/hpdb/02/frame_00004_rgb.png	4.472902830001928	-12.466709119734398	7.711439332884231
./BIWI/hpdb/02/frame_00005_rgb.png	4.608299620674567	-12.407434326048692	7.369922470176068
./BIWI/hpdb/02/frame_00006_rgb.png	4.443481077963476	-12.563897367918457	7.423424772678112
./BIWI/hpdb/02/frame_00007_rgb.png	3.9285454075748927	-12.272878398759632	7.621424760496087
./BIWI/hpdb/02/frame_00008_rgb.png	4.482215626432613	-12.631622768432555	8.15045419416306
./BIWI/hpdb/02/frame_00009_rgb.png	3.944798073493577	-12.343926617234045	7.81673757297566
./BIWI/hpdb/02/frame_00010_rgb.png	4.356534407961328	-12.624377249019169	7.6877324292119855
./BIWI/hpdb/02/frame_00011_rgb.png	4.06707462851213	-12.532957442262786	8.147384464612847
./BIWI/hpdb/02/frame_00012_rgb.png	4.260087201262329	-12.522902611123989	7.9784144196540865
./BIWI/hpdb/02/frame_00013_rgb.png	3.372721692742079	-12.394028118036005	8.21511594486654
./BIWI/hpdb/02/frame_00014_rgb.png	4.078934144662392	-12.298966888978347	8.3698246319555
./BIWI/hpdb/02/frame_00015_rgb.png	4.70817972912033	-12.557732331954547	8.597603233696317
./BIWI/hpdb/02/frame_00016_rgb.png	4.664817593825721	-12.29490729898191	8.403823998577908
./BIWI/hpdb/02/frame_00017_rgb.png	4.259861989633706	-12.401889135210581	8.84076778238922
./BIWI/hpdb/02/frame_00018_rgb.png	4.502420255614078	-12.389115712541372	8.906182872594892
./BIWI/hpdb/02/frame_00019_rgb.png	4.756874539738	-12.42811265215068	9.430376297415199
./BIWI/hpdb/02/frame_00020_rgb.png	5.287654999294102	-12.24828759466207	9.933500451559707
./BIWI/hpdb/02/frame_00021_rgb.png	4.919889126770103	-12.039738382425842	10.1881419032864
./BIWI/hpdb/02/frame_00022_rgb.png	5.426376404770732	-11.868014491966399	9.973574293066179
./BIWI/hpdb/02/frame_00023_rgb.png	4.980540845825497	-11.142131931387365	10.120091753768722
./BIWI/hpdb/02/frame_00024_rgb.png	4.917220866034745	-11.515938262658702	10.140463272913411
./BIWI/hpdb/02/frame_00025_rgb.png	4.532042776486334	-11.183435898465177	10.245831184654026
./BIWI/hpdb/02/frame_00026_rgb.png	5.133580032064223	-11.306447090865102	10.486278703783713
./BIWI/hpdb/02/frame_00027_rgb.png	5.2129421275788195	-11.033124019502267	10.001905370012349
./BIWI/hpdb/02/frame_00028_rgb.png	4.793683124719494	-10.96616258531771	10.665500293375773
./BIWI/hpdb/02/frame_00029_rgb.png	4.583802760436761	-10.716058879243459	10.854818958788991
./BIWI/hpdb/02/frame_00030_rgb.png	4.487195578510374	-10.79872197286342	10.937549375120126
./BIWI/hpdb/02/frame_00031_rgb.png	4.6078264610184325	-10.622670990676994	11.70647551489807
./BIWI/hpdb/02/frame_00032_rgb.png	3.7837742529510168	-10.264093232470046	12.053624242060975
./BIWI/hpdb/02/frame_00033_rgb.png	4.465192685821672	-10.02367746723481	13.125341683563
./BIWI/hpdb/02/frame_00034_rgb.png	3.94708439221598	-9.997984154917953	14.321754688293531
./BIWI/hpdb/02/frame_00035_rgb.png	3.625744978450794	-9.564632792183263	15.806541235068064
./BIWI/hpdb/02/frame_00036_rgb.png	3.3153108032947367	-8.835872547527913	17.434422333258816
./BIWI/hpdb/02/frame_00037_rgb.png	4.170799726103684	-8.288777072000217	18.861824692993608
./BIWI/hpdb/02/frame_00038_rgb.png	3.7491449520112954	-7.333132547519462	20.700388067914577
./BIWI/hpdb/02/frame_00039_rgb.png	4.353577814195055	-6.6542172514058535	22.08748576975742
./BIWI/hpdb/02/frame_00040_rgb.png	4.123306710039176	-5.445866996551474	23.57261328694861
./BIWI/hpdb/02/frame_00041_rgb.png	2.8478497921502806	-3.8591239806332287	24.96072016871002
./BIWI/hpdb/02/frame_00042_rgb.png	2.1138115513598157	-3.1655736951157247	26.45999413424405
./BIWI/hpdb/02/frame_00043_rgb.png	1.343275236542999	-1.8503988769475477	28.423163465190687
./BIWI/hpdb/02/frame_00044_rgb.png	0.7621637793443848	-0.5865293285079919	29.62711525883689
./BIWI/hpdb/02/frame_00045_rgb.png	0.10296523466387512	0.20066645031687866	30.679633975115
./BIWI/hpdb/02/frame_00046_rgb.png	-0.8346493517443195	1.2793633869471785	31.7145522906113
./BIWI/hpdb/02/frame_00047_rgb.png	-1.5637598054007826	2.617629706385338	33.43604141016966
./BIWI/hpdb/02/frame_00048_rgb.png	-2.876205760696214	4.126350588383254	34.22684813022651
./BIWI/hpdb/02/frame_00049_rgb.png	-4.292878937083079	5.537309993379736	35.0218522264737
./BIWI/hpdb/02/frame_00050_rgb.png	-5.622552261336363	7.486323678817669	35.16064671456343
./BIWI/hpdb/02/frame_00051_rgb.png	-4.085988204712465	8.318245102556679	36.85936630113497
./BIWI/hpdb/02/frame_00052_rgb.png	-5.942546662958542	10.468708699920246	37.265321873076246
./BIWI/hpdb/02/frame_00053_rgb.png	-6.341874669559515	11.50860034192327	37.43483831526114
./BIWI/hpdb/02/frame_00054_rgb.png	-6.939547850485488	13.00119874842943	37.80175705407889
./BIWI/hpdb/02/frame_00055_rgb.png	-7.94694452370095	14.132718292308601	37.52510445248319
./BIWI/hpdb/02/frame_00056_rgb.png	-8.172987096904569	15.072884704872857	38.1857756931176
./BIWI/hpdb/02/frame_00057_rgb.png	-8.152043978602554	16.35755025903568	38.302985480408836
./BIWI/hpdb/02/frame_00058_rgb.png	-8.6290562355357	17.09253284172874	38.4723718147277
